NO2_KRIG,O2_KRIG,pm25v2_KRIG,pm25v1_KRIG,NEAREST_OPENSPACE,NEAREST_ROAD,Latitude,Longitude,asthma_hotspot_probability
34.670372,0.0738944,14.9521132,21.0138264,0.0,19.397232174250483,928538,126858,0.15
46.4298782,0.0688575,26.8846302,21.863718,475.7244029318988,964.0296360786857,884353,84307,0.0
35.1716805,0.0743902,15.5955448,20.4625607,409.1368086626848,1027.8775287817837,911470,136844,0.0
46.3109093,0.0691646,25.241909,21.8243446,759.0327646246878,301.3718714082695,881082,87437,0.0
45.0934944,0.059,37.9639854,25.3055496,479.3686195330593,576.0951508226482,877149,35992,0.01
74.5071564,0.0779793,12.939209,24.7917233,1897.557018458192,127.24878598672002,855321,250559,0.11
78.421257,0.0773439,13.0278168,24.9283199,1116.572272889246,172.36828226641643,840931,247635,0.08
44.789444,0.0596314,37.6705551,23.7833118,0.0,8.54033208165202,883979,44444,0.01
76.914093,0.080687,13.3005133,23.8844128,0.0,77.17837923943449,826062,278974,0.07
39.7171326,0.0742174,15.7918739,20.4223003,0.0,118.13884356038209,880009,125678,0.23
42.5218391,0.0653304,37.1910744,23.2084751,0.0,496.48923848489346,919420,66633,0.0
38.9394188,0.0745847,16.017067,20.355814,116.0821288365122,460.08243578907127,879177,133278,0.02
45.0201569,0.059,37.1972618,25.0714264,0.0,396.8132139948229,876511,38206,0.0
42.8870468,0.0659634,35.0956802,23.1288395,0.0,118.39482752443816,920357,70488,0.02
38.2455826,0.0739538,15.6380749,20.4884453,272.7245570991915,25.407973358913903,886180,125262,0.13
45.5031433,0.0594994,32.8319817,23.0316505,846.8471558562964,373.80414380301914,870615,53766,0.0
41.806572,0.0743846,15.9691811,20.3829956,1206.9463618859663,17.33706411031354,871010,127146,0.09
76.5593414,0.0789353,12.5881195,24.974617,267.8768345178449,184.28831108204264,840056,259597,0.05
44.1076698,0.0652454,37.6334839,23.1667252,214.99714731525927,535.5182064619759,905694,65306,0.04
39.3028831,0.0700259,21.8671207,21.8877144,316.0019982683804,462.0180870333277,920544,98060,0.0
42.5786629,0.0649886,38.5962486,23.4468422,467.9945065781215,197.2751266297376,922987,62143,0.02
38.746685,0.0707138,19.8428154,21.7850647,162.5063380552101,605.8128530603107,905227,103768,0.01
35.5745583,0.0741204,15.2714252,20.5780754,0.0,207.11879829339225,902837,129871,0.0
42.7879753,0.0744096,15.9280329,20.34548,198.35835491457695,14.612400223373594,868471,124476,0.19
46.8420525,0.0691376,25.2105083,21.804533,163.33312276389222,65.25447937730024,877815,86985,0.01
39.5588036,0.0745159,15.9074659,20.3534603,1399.485240675621,14.737596166092942,876430,136659,0.02
77.0,0.0779517,13.3000002,23.7705383,0.0,20.078323255880267,809419,234854,0.06
35.1249161,0.0742537,15.5997019,20.442215,0.0,275.6253918061281,911750,138538,0.02
39.6099281,0.0742722,15.8399591,20.4080849,270.1903560117883,25.512711758074595,879739,126103,0.1
42.4356308,0.0651777,38.0426407,24.3818283,407.2025143239815,626.4451179170587,931219,59919,0.01
35.6480751,0.0738834,15.2541304,20.6996536,219.63985325218815,583.0916885292937,903721,128691,0.02
44.6729774,0.0597435,38.2820892,23.781599,112.96231232899883,37.77347999194957,886203,44393,0.08
41.8500099,0.066827,31.3757477,23.0264778,318.41225869132364,8.725704560965045,930297,77220,0.06
42.1929245,0.0670274,31.6719303,22.9344864,377.11644493738805,89.06286786386475,925779,76913,0.02
33.0806274,0.0695364,14.5591164,19.4067345,203.99826892375785,220.88704066935327,937927,163593,0.03
38.6854248,0.0694026,23.598587,22.1755733,283.78857695200713,231.7246781820172,936222,93486,0.0
74.9806213,0.0798629,12.623064,24.7345638,0.0,6.711225121128313,839807,270245,0.09
77.3855438,0.0767032,13.5247707,24.7407112,974.6598409138323,497.022494541045,842245,225494,0.14
41.5714417,0.0691702,25.9582672,21.91716,459.02030197403286,81.01374888973348,914076,89687,0.04
44.8864021,0.0599896,37.277092,23.3436146,0.0,474.4327613823448,883254,47879,0.0
44.8753967,0.0680709,30.9867077,22.0681076,37.75414458427836,646.7864270670344,902081,78564,0.01
46.128952,0.0648123,33.5453758,22.9536495,609.588335596903,311.7837586146202,880058,64435,0.0
43.4184914,0.0691289,26.1187611,21.8753757,0.0,54.73218886944485,900627,88973,0.06
42.6367149,0.064837,39.8496284,24.2777138,81.80927326747212,160.90582050560243,926458,56898,0.1
43.8552017,0.0610935,42.6326332,24.4402523,491.0879003887085,70.32905210672253,901500,42562,0.17
35.3759995,0.0744533,15.5300941,20.4304695,277.6993760105353,1397.5849051775983,902762,133327,0.0
39.5575714,0.0704059,20.8218708,21.809536,32.565784158592685,161.9248120387889,907813,101486,0.1
45.4467697,0.0596599,32.7150078,22.949707,374.2340578778334,76.95482699949913,870671,54881,0.0
45.4835281,0.0596195,32.5483055,22.9556923,671.1716463844513,18.197115282274552,869985,54880,0.0
35.1304741,0.0743394,15.5909615,20.46385,44.13469505955455,83.28120721691344,912601,137292,0.09
34.7901497,0.0723541,15.2256155,21.5719013,347.6312604364399,7.189521366527525,927426,119714,0.47
75.0753632,0.0796334,12.4890928,24.9120712,0.0,7.384844399291679,841404,267242,0.04
34.9848251,0.0747038,15.3672132,20.3989277,0.0,132.3987194242656,936302,132692,0.06
41.4268112,0.0674583,29.7365685,22.8654652,0.0,170.95469074193656,930338,80448,0.0
34.2273026,0.0720771,15.3556299,20.2523479,478.4123846137469,31.242374096523047,920570,148105,0.32
35.3878212,0.0745473,15.7810221,20.358242,0.0,773.8523820022361,900018,139643,0.0
44.9983521,0.0609235,35.5338554,22.9315166,117.50011669953412,95.1140898803001,879224,55116,0.05
38.3863678,0.074426,15.9789743,20.3628292,255.11813552406412,307.1187389807156,882985,129539,0.01
78.1276169,0.0787745,12.7269335,24.6802101,169.4172386956697,42.93815082301984,833728,259792,0.69
46.5892639,0.0690565,25.7273483,21.8314743,298.5069074164496,12.364832674528383,880812,86357,0.04
44.9310379,0.0592194,37.0679588,24.0512981,0.0,615.6148139642513,880898,43316,0.0
34.655468,0.0715099,15.3376379,20.1165943,252.65821569463753,246.7604994796135,918078,151039,0.01
45.6314583,0.0590012,33.1441917,23.3246078,467.68299703442176,122.37031758775225,869186,50966,0.04
42.6737175,0.0648364,39.7198219,24.0071239,187.4597609889697,269.04352929199985,925424,58360,0.05
42.9315491,0.0640981,42.9065437,24.5979862,347.90368389091526,227.1086871386332,919032,48597,0.08
37.5635376,0.0700986,21.1416626,21.9354267,686.9861786341271,22.01743395970917,935433,99155,0.39
39.3941231,0.0743851,16.0208626,20.3789101,1461.4449573587194,35.22363664614369,879579,128967,0.07
42.5992203,0.0645926,41.2401924,24.6212425,15.543846249624352,243.94269667669184,925232,52182,0.03
33.7078514,0.072258,15.2656956,20.095541,0.0,188.73788586182644,928099,145925,0.07
34.839489,0.0705818,15.1556063,19.5060902,448.35935236715153,40.396266398489246,922998,156246,0.12
48.5262222,0.0683752,26.7024117,21.7189198,43.353594743190015,425.3990592159812,868922,80392,0.0
35.3673172,0.0738629,15.0887299,20.8353443,0.0,294.71705367774285,909967,128504,0.04
47.0553207,0.067763,31.2767849,22.2583065,538.5667154213468,97.19994272951512,888297,74209,0.0
42.875946,0.0644138,41.9815559,24.331068,0.0,1186.7569282384493,920617,52979,0.0
47.2591629,0.0691115,25.2460251,21.7796974,0.0,594.334178412139,875425,85891,0.0
35.1827431,0.073143,15.0642214,21.263546,0.0,136.61648751580142,917256,124972,0.09
45.8535652,0.0640637,33.3732986,22.9332142,0.0,533.3606233826115,878112,64106,0.0
77.0,0.0779342,13.3000002,23.8147202,0.0,402.4674130322405,812195,239676,0.0
37.4404411,0.0721201,15.4486752,20.134346,117.70766399843316,63.10665917721001,899749,157161,0.09
76.1824493,0.0808058,13.3550158,23.895504,0.0,97.90338758635258,829000,279805,0.1
78.7723083,0.0771727,13.2280693,24.8617344,0.0,442.6655654439467,844142,244537,0.01
48.8010101,0.0676102,27.4332523,21.9128056,0.0,740.2112512471015,867694,77426,0.01
45.1945724,0.0665473,34.8197975,22.7955246,4.741003644692388,763.4868846815494,904216,70851,0.0
42.5965347,0.0650095,38.7698021,23.8867168,0.0,107.78522916178503,926584,60104,0.07
35.9118614,0.0737831,15.6045065,20.3383999,275.5083978424606,106.63124234339024,901150,147011,0.13
41.4158325,0.0670766,28.881319,23.301281,0.0,22.133966946289217,939834,80883,0.16
34.8476791,0.0747013,15.3534546,20.5809231,0.0,263.46992608888183,934185,132467,0.0
48.4674339,0.06843,26.7771053,21.7328987,441.24670928903777,336.4253447971185,869414,80449,0.0
41.0127296,0.0741191,15.5406723,20.0932846,196.61456104237553,333.08370403365547,880080,154341,0.05
42.870472,0.0745479,15.8730316,20.2461205,1079.4550357958224,245.1341803528436,867131,126437,0.07
42.5270576,0.0694498,24.6661644,21.8547783,15.591893179765156,474.9902888408089,903035,91996,0.0
45.5328674,0.0694349,24.0496235,21.805769,71.56634011841382,340.6565165542394,883387,90680,0.0
43.9326172,0.0683468,29.9009476,21.9924679,155.47314645951775,115.07164718696475,906460,80986,0.01
45.0098534,0.0645586,35.1378212,23.0399799,147.39475166225643,350.6968160941113,884248,61872,0.01
34.700737,0.072249,15.4095182,20.2511272,0.0,116.12210473323579,915373,148440,0.29
44.8849449,0.061477,36.1817818,22.9468975,0.0,182.8849227356513,881564,54709,0.01
43.3503189,0.0645973,39.9046021,23.2422733,0.0,339.2330303913501,905322,59369,0.05
35.4694672,0.071028,17.5336037,21.4607048,888.249739937847,352.58618995763214,942269,111373,0.02
45.3051605,0.059,35.8087769,25.3838024,0.0,190.05442234416563,868981,38085,0.0
37.6409912,0.0728136,15.5122299,20.2276707,572.014789605252,8.019891425045113,896426,154477,0.08
42.5762482,0.0650337,38.7387009,24.0872841,0.0,365.4748548486976,928199,59517,0.0
40.7359619,0.0697218,23.4141693,21.8727818,0.0,144.91954874343944,912843,95332,0.01
45.1584587,0.0598023,35.2596169,23.1277485,118.24800861222955,345.64587611719537,878066,50503,0.0
36.5595779,0.0731658,15.6311111,20.9564323,0.0,523.1179849047438,897735,123958,0.02
46.9005432,0.0670392,32.9502258,22.6110382,1011.8892900740644,54.87466686699487,890396,70836,0.01
42.6916313,0.0647712,40.1353493,24.1675396,559.3305631626158,226.542303990354,924780,56911,0.01
34.921463,0.0733995,14.9236355,21.1851978,282.76986235703555,393.69740986718887,923331,125775,0.03
44.0864754,0.0687995,27.6358852,21.9006348,111.63534312174484,111.49472898679556,899823,85442,0.05
46.8608627,0.0689608,26.2088108,21.8380413,307.6614054060807,90.57156302010989,880293,84562,0.01
43.6490059,0.0677157,31.7884159,22.3561115,205.57399856989767,429.98347839412384,912302,77669,0.0
42.4218178,0.0684088,29.3109169,22.114397,502.4032539290701,93.85351148340827,916717,82251,0.0
45.4930267,0.059,34.5354118,24.4218674,504.6813459052113,1028.0641639249889,868609,43738,0.01
36.0558014,0.0746572,15.7826309,20.2921467,0.0,312.52503049135373,891241,142687,0.03
46.9074745,0.0626397,30.1938229,22.7915401,0.0,586.7649920194931,868492,67595,0.0
43.1345596,0.0638486,43.3216972,24.4961414,0.0,672.3478384291719,915594,47837,0.0
45.3493538,0.0602865,31.5274124,22.8858566,0.0,1212.748620921596,869427,60553,0.0
46.9368286,0.0739688,15.2486925,19.6369781,74.87032303564054,335.99012510567894,870455,161646,0.18
35.3082123,0.0744798,15.6696501,20.4138927,29.0634947812812,1036.633311132271,904609,135169,0.0
35.2340546,0.0742914,15.6505508,20.4154625,0.0,335.83198683869585,908162,139293,0.0
45.8386345,0.0684604,29.1625824,21.92202,0.0,1107.7514880170058,892510,80717,0.0
35.6756973,0.070784,15.1661749,20.1398182,0.0,160.12347139693907,911912,166303,0.02
76.4151917,0.0791714,12.5741777,24.9439201,449.88968048620495,6.013463029763766,838831,261801,0.0
41.5928612,0.0696497,23.8029995,21.8546505,882.8251973063387,490.6335686664964,906921,94143,0.0
46.1987076,0.0694094,23.9732971,21.7851238,0.0,424.17296081061727,879252,90338,0.0
39.0598259,0.0717252,15.361166,20.3684101,469.13598977151406,51.238484389290015,898720,163420,0.08
42.3918343,0.0669496,32.0968742,22.9365749,247.660279956506,206.2552580496586,924279,76203,0.0
34.8643875,0.0743914,15.212203,20.1979542,0.0,232.5222012334762,935016,137473,0.0
42.5690041,0.0656193,36.0550461,23.1799202,434.2972842792643,539.6899638003966,921087,68483,0.06
42.1621284,0.0660189,34.2133064,23.15658,0.0,117.09359434480837,926454,71374,0.04
38.4197044,0.0743588,15.8678312,20.3782673,137.65423016957388,57.74506906317998,883431,128517,0.17
46.9750214,0.0693905,23.8208675,21.7387848,193.92682423656285,785.56701444748,873463,89616,0.01
44.9172554,0.0590053,37.1750221,24.308712,397.2690488067665,22.08215614845126,879996,41551,0.04
75.0680466,0.0800036,12.7718115,24.4987431,213.0425741870077,12.346564097612132,837722,271671,0.2
46.5087204,0.0669502,33.4559135,22.6327553,178.3763822112312,35.34575769161933,893603,71063,0.04
74.6879501,0.0797102,12.4716825,24.9051399,0.0,145.5769761365184,842174,268417,0.12
44.6109505,0.0630464,36.936306,23.0103207,0.0,598.2603848621553,885514,56014,0.0
34.2643623,0.0702248,14.8873158,20.4943485,0.0,558.6799670154851,919884,171353,0.01
42.6285858,0.067049,32.2249489,22.8641987,158.04955085688135,17.2124467655686,922605,76673,0.07
35.4852829,0.0742167,15.6690941,20.3715324,371.9547751401019,200.46588128016276,903004,143037,0.03
44.484539,0.0646781,36.3319626,23.1011181,0.0,477.15547238456094,888633,60633,0.0
47.9581032,0.0671418,31.118845,22.5409393,0.0,242.37042305908568,879255,71766,0.0
36.6392632,0.0731871,15.6378946,20.9325027,266.2972594559752,116.14263163094668,897416,124539,0.16
47.0566826,0.0682032,29.9022217,22.0419636,0.0,608.2878145549872,886392,77120,0.0
33.1643906,0.0695989,14.5344086,19.3919964,221.35727810994857,11.251428173790249,934390,166159,0.05
44.9908447,0.059,36.8725853,24.5209541,0.0,74.0765570625995,878075,41150,0.12
33.7307129,0.0718847,15.2508774,19.9687672,106.33157243782364,10.201938215462391,927711,147026,0.29
45.184185,0.0599196,34.6456451,23.0006561,953.0803912579152,280.10073432746685,876533,52654,0.0
44.7287865,0.0597759,38.0381699,23.6825562,497.9125569430678,83.96036779920459,885449,45329,0.0
41.97929,0.0678529,30.1083469,22.5668964,0.0,682.0746422439169,923819,80674,0.0
45.0320778,0.0651154,35.6646385,23.1002312,0.0,1387.9283722675743,888336,62711,0.0
45.3258286,0.0596355,34.1704826,23.1203194,1002.227265535554,66.20660475249751,874464,51473,0.01
35.184803,0.0707989,15.296854,19.8884392,110.46584664435296,28.650004002321005,912409,162868,0.09
41.5270844,0.0695786,24.1013947,21.8657207,1368.5965075190531,386.8370244408501,908326,93982,0.0
48.712471,0.0678045,27.6266308,21.9152813,0.0,365.15921404600095,868795,77755,0.01
44.9377708,0.059,37.6079559,24.9494267,0.0,280.52111639665094,878495,38454,0.0
48.3783302,0.0678653,29.0201797,22.1403503,15.397287165700597,7.368932291836203,874316,75324,0.0
43.6091385,0.0649226,38.590683,23.2136631,0.0,207.19588520437128,905971,63260,0.06
42.7003021,0.074195,15.5240011,19.6616058,0.0,460.30090354417536,867660,150260,0.04
47.650177,0.0658886,31.6573124,22.7473621,0.0,292.9302875999901,876576,68660,0.0
42.3191872,0.065361,37.0319328,23.3921909,0.0,306.08103225588223,925681,65192,0.0
39.4994583,0.072543,16.1609802,21.0664062,561.511303707199,278.61033736986406,885993,118875,0.16
45.5530777,0.0675886,32.4212303,22.2989674,121.5390154646664,560.0902153584552,900058,75014,0.0
42.8923187,0.0643088,42.4446983,24.4962597,0.0,428.68726768640545,920188,50991,0.0
47.7934074,0.0662711,31.5369873,22.7046394,0.0,547.2583574391018,877146,69504,0.0
41.5104256,0.0694428,24.7077351,21.8844776,442.72103478286414,371.96608150463646,910609,92028,0.0
42.2432899,0.0664531,32.9322929,23.0785122,0.0,345.08185137180146,926192,74239,0.0
75.4603958,0.0795446,12.5106173,24.917305,658.6231423656369,46.36618825856768,840238,265832,0.01
45.2714386,0.059,35.4966278,24.8605118,0.0,517.4440490599188,871158,40880,0.01
35.4852829,0.0742167,15.6690941,20.3715324,821.4141430127856,224.88559913385595,902576,142896,0.03
46.1599579,0.0619693,30.9856567,22.84589,29.27193161804104,155.02658299008382,869741,65211,0.04
76.9601822,0.0777179,13.3001499,23.8052769,125.2671537429663,235.39078627264047,814247,233562,0.16
76.633873,0.0787612,12.6076603,24.9803009,408.4954916631101,225.1976044054987,840805,257908,0.01
42.5147934,0.0651451,37.8704948,23.5509644,117.06516700944604,218.4778152657552,926018,62910,0.05
35.5667839,0.0709369,17.7308884,21.5097504,584.8625375761549,243.87361833041345,942323,110564,0.01
46.9646797,0.0694464,23.5109787,21.7249413,0.0,94.77999606135897,873335,90551,0.06
59.6687126,0.0744201,14.9439468,22.5303249,0.0,96.42356436222435,864742,186955,0.86
42.3603058,0.0652399,37.6247635,23.3440266,0.0,460.22682596544263,923814,64635,0.0
42.3147697,0.0688928,27.3103733,21.93009,0.0,106.9379388178248,911752,86931,0.0
34.6512375,0.0742801,15.2331581,20.2704201,0.0,208.2716940084464,933557,137896,0.0
38.2443771,0.069679,22.6825256,22.0648327,454.16341005580136,290.5991567534867,936530,95763,0.01
54.6819916,0.0738769,14.9312105,21.8206806,720.9286591162158,88.12864742625072,871359,176817,0.22
36.0130272,0.0742584,15.49014,20.4442654,274.53728140857635,1485.4553443647956,896232,129658,0.02
42.5586433,0.0647824,40.2206535,24.5221558,395.8121103226898,963.7056738517576,927463,55102,0.0
47.8161774,0.0646608,30.3279915,22.6805668,90.47263748298765,582.7191499368129,870293,69171,0.01
40.5861473,0.0700147,22.258091,21.8424263,407.9856172713754,143.5991296462943,909782,98060,0.03
36.2104874,0.0735796,15.4522324,20.7603664,0.0,394.73844651765063,898603,126439,0.0
35.0810051,0.0705319,15.0223408,20.1740284,0.0,71.63040089199055,915511,168810,0.12
46.075901,0.0740843,15.221509,19.5975037,52.495424315045646,457.6713190984634,865214,158923,0.1
45.0351219,0.0660477,35.8135605,22.9699078,485.62755352183814,114.46149744986585,904259,68485,0.0
44.994854,0.060288,36.2136154,23.0602283,0.0,925.54739269084,880951,51132,0.0
48.4862518,0.0677514,28.8505154,22.1293678,48.60874467595284,345.75797003660017,873233,75795,0.0
32.4091568,0.0694362,14.4809952,19.4855118,71.78760976167261,124.38826081963934,936362,168023,0.46
35.1674805,0.074511,15.4201536,20.517868,0.0,1492.9791884345248,912775,134329,0.0
48.2450142,0.0687529,25.7440529,21.6232185,0.0,774.06356355574,868831,82980,0.0
76.1357422,0.0792524,12.5462914,24.9515495,675.5990750791946,19.86460840781527,839636,262528,0.01
45.3176804,0.059,35.2635498,25.0646515,241.7138767131989,36.96707776502513,868691,40551,0.14
46.8995056,0.0685178,28.6296482,21.9184532,0.0,80.16243510050266,885197,80165,0.0
45.6859436,0.0607413,30.3855572,22.8601551,1533.7741974883247,332.1717112291987,867323,64135,0.0
48.1306076,0.0688894,24.8959618,21.5568829,464.63620436656095,302.10824234069446,867496,85109,0.0
42.5005875,0.0645979,41.1871262,24.6851768,677.9695294142888,113.15040069504091,925726,51269,0.08
43.9668922,0.0681561,30.6336536,22.0751514,0.0,761.1219405180631,907573,80061,0.0
34.2972908,0.0702091,14.8930483,20.6250477,0.0,511.0303757907724,919660,171918,0.03
33.6827965,0.072562,15.1932936,19.7830906,0.0,259.43592236879965,932592,144407,0.03
45.1432228,0.068112,30.8171272,22.0428677,0.0,511.69465214265847,900131,78655,0.0
48.8514442,0.0670518,27.7365818,22.0566673,608.0551192748552,196.98353088773777,866681,76273,0.01
45.5725975,0.0656769,35.6618538,23.0678921,9.117090639784884,170.44264419750573,894157,65063,0.01
77.359314,0.0785947,12.6736603,24.957346,0.0,275.10830016307403,837939,257569,0.0
33.8467674,0.073229,15.2514305,20.1737862,58.15899492291285,78.60104714114661,930881,142053,0.11
38.2892418,0.0744479,16.0109653,20.3573437,405.86983679704633,254.87579034370444,883115,130158,0.06
35.2084656,0.0729878,15.1155634,21.3304844,0.0,61.550810706443436,917724,124007,0.07
46.985817,0.0684532,28.9074039,21.9405479,263.17253034657995,203.02251539071065,884622,79066,0.0
76.8676147,0.0784647,12.6633739,24.9703789,30.021638702511098,322.6168754423941,841151,256135,0.03
47.759552,0.0641884,29.9948654,22.6857624,0.0,818.3941071957115,869162,69545,0.0
55.3032227,0.0743253,14.805232,21.5709782,0.0,61.98141279184456,869180,175516,0.29
45.3995552,0.0731028,15.3869505,19.9384995,134.42274118495283,146.78429243305925,881418,162790,0.22
75.2605286,0.079541,12.4823341,24.9363537,740.4505235479705,166.08791800972563,841375,265817,0.06
39.505928,0.0704043,20.8078728,21.8127785,0.0,567.4388955431032,908354,100992,0.0
45.0623207,0.0607767,35.0011215,22.9184093,452.8396499642009,11.841973559921511,878125,55727,0.0
42.9072037,0.0643599,42.234375,24.3607426,0.0,1116.7021354720775,920298,51868,0.0
44.5649719,0.0595078,38.8071098,24.2884674,42.801977946106064,1.703017365221399,886866,40762,0.01
47.2591629,0.0691115,25.2460251,21.7796974,0.0,613.089996766103,875492,86087,0.0
42.4127121,0.06524,37.6945534,24.3729591,0.0,487.6632050956901,932249,60104,0.0
35.0879402,0.0739925,15.0873137,19.5350018,0.0,150.85793881611983,939477,139370,0.07
75.4840622,0.0790796,12.4978981,24.9457588,1180.760684994781,96.83502362111236,843860,259967,0.01
35.7888451,0.0737747,15.3101625,20.7264462,0.0,57.103386557438085,902081,127608,0.18
81.3445969,0.0770509,13.3235054,24.8923416,0.0,106.4605593826384,832302,237492,0.11
47.8552055,0.0691004,23.8745041,21.5425434,164.88684906185392,126.67672428503217,867048,88424,0.02
44.5240364,0.0638847,36.078125,23.0302868,307.8178545083975,154.32998550733555,884960,59067,0.0
34.3856201,0.0741696,15.2889423,20.4493866,0.0,346.9329335649704,929722,138871,0.01
34.9938507,0.0744808,15.2038336,20.1828842,112.89248035092808,83.7282164750805,935714,136353,0.04
45.2295952,0.0647583,34.9233856,23.0399189,947.8493146177074,64.74987718622292,884124,62757,0.0
43.5799294,0.0683165,29.9927273,22.0282135,619.788818801195,32.254933556713965,909002,80905,0.04
45.0519524,0.0601997,35.6837234,23.0235462,0.0,233.69662695657107,878989,52002,0.01
42.2797356,0.0744356,15.8546696,20.1845245,605.4072708561195,9.00380648721907,867624,130854,0.18
45.0712967,0.0650777,35.540596,23.0914421,0.0,1164.9689909680712,887638,62786,0.0
47.2053528,0.0693796,23.682766,21.7026329,343.57336220697846,612.7198272975588,871369,89824,0.0
44.7905846,0.0678208,31.8029575,22.197464,0.0,782.2200672950894,904194,77175,0.0
35.3750114,0.0720507,15.6260595,21.7402039,501.5864077579792,286.11025454832645,919181,118942,0.02
46.1283112,0.0641883,33.0446968,22.9156399,0.0,495.64275636800625,876905,64382,0.0
34.7598152,0.0744343,15.4946947,20.0026817,298.8673226772734,151.55138526117867,941340,126681,0.04
35.4114647,0.0743092,15.6881447,20.3788242,193.58221956184187,141.72749552432285,903513,141751,0.06
39.6612816,0.0702407,21.2483063,21.8448982,0.0,87.79163108023337,913488,100275,0.44
44.4826889,0.0654322,37.1110764,23.1277924,1173.1600975386011,201.7010480626473,904606,66231,0.0
42.3912048,0.0663673,33.3730087,23.0864468,809.0650283459829,147.99560292916615,925041,73304,0.02
47.8534966,0.0672082,31.3093548,22.5431824,0.0,60.53209524965187,880478,71418,0.02
34.8420448,0.0740605,14.8767443,20.9559288,441.14666047582585,191.6002656745933,924633,128279,0.04
38.2502556,0.0743517,15.8416882,20.3792133,0.0,172.17373509715944,884074,128544,0.03
39.8652191,0.0720478,15.3735819,20.2520981,430.6256993283917,155.64034640502553,895005,162582,0.29
45.1002045,0.0606074,34.7544441,22.9157047,91.09700658390386,75.83556184293421,876928,55604,0.15
41.3770714,0.0671021,28.9280624,23.234333,0.0,351.1950249543253,939022,81456,0.01
42.3647385,0.0658265,35.1304207,23.1648178,263.8024654837401,353.190355728066,923644,70389,0.03
48.2477112,0.0681803,28.6070938,22.0351257,98.33280114990957,714.4541356018137,875382,77254,0.0
35.1889534,0.0744841,15.2757788,20.5522842,313.9666748376073,1124.8347322198176,912241,133109,0.0
46.4224281,0.0677766,31.614912,22.2163849,484.22397279474234,132.11356651329487,892957,74815,0.0
40.9043617,0.0695845,24.0248985,21.8854523,0.0,142.1909409449789,913020,93877,0.01
35.6667862,0.0737454,15.2595978,20.7797604,0.0,53.63220835423116,904030,127889,0.24
35.6822777,0.0745112,15.7180433,20.3639145,226.02146258245872,410.5635734617073,896166,132280,0.0
55.7482338,0.0742988,14.8385134,21.7890053,0.0,19.134119790764053,868857,177069,0.24
46.9582787,0.0688498,26.8195267,21.8532944,503.6626915514066,513.5040081311276,880463,83434,0.0
48.5262222,0.0683752,26.7024117,21.7189198,169.62570263871024,160.29619153568308,869075,80629,0.01
44.620903,0.066853,34.1301918,22.6988068,371.10893014897187,396.630756231923,908192,72600,0.0
44.6109505,0.0630464,36.936306,23.0103207,0.0,740.2518757722045,885859,55911,0.0
34.229866,0.0738067,15.2311754,20.1650658,68.1006912801031,177.21135650684894,933028,140099,0.14
77.0,0.0779526,13.3000002,23.7732735,381.316098787204,97.70445472237573,809243,236147,0.06
75.3952637,0.0796863,12.5619411,24.8369045,0.0,144.4928538867411,839611,267609,0.25
34.786499,0.0728689,15.056776,21.3691368,207.39769674512496,145.2367661148144,926309,122923,0.06
44.2616844,0.0632339,39.6767235,23.1931324,449.7022063978597,380.5497330321286,893736,52405,0.11
37.9765816,0.0695521,21.8117943,22.2026501,1984.5545502493535,731.3130281367187,943262,98470,0.01
48.4472466,0.0681486,28.0456963,21.9517689,0.0,457.34720734164097,872619,77426,0.0
44.3363609,0.0637595,38.2676392,23.0981903,0.0,520.1263225090371,891139,55760,0.02
33.8996277,0.0720239,15.3048429,20.1833954,54.04958961950432,174.15240070866253,924138,147298,0.09
47.5834541,0.0642538,30.500349,22.7230148,0.0,564.3234778337675,870113,68555,0.0
43.0214996,0.0658566,35.5353737,23.1376591,9.522415173537436,191.6444482209468,918815,70080,0.03
43.4171524,0.064814,39.0198708,23.2275753,0.0,8.543932161094387,906670,62558,0.1
45.3083801,0.060418,31.7836876,22.8860588,26.838159004681824,462.92992754356715,870281,60553,0.0
42.4954376,0.0686866,28.3200169,21.9661064,33.19780674636142,5.659653329693602,913343,84680,0.14
39.6805038,0.0694108,24.6041355,21.985508,1435.531782300843,230.46488816123693,927347,91354,0.0
43.0719376,0.0641024,43.0277786,24.368536,0.0,157.3079485907821,917054,49862,0.03
42.5098495,0.0654276,36.7888184,23.1998158,0.0,142.66288137984967,920484,67350,0.04
44.3681641,0.0598251,39.8365555,24.1429768,67.28278377474602,236.42883800085917,890859,42139,0.03
45.595314,0.0633614,33.2791672,22.9193649,0.0,443.96732459078027,876527,63350,0.0
37.0910225,0.0704862,19.4690456,21.9089508,329.44439567509056,201.68733440133744,932772,102459,0.06
42.2432899,0.0664531,32.9322929,23.0785122,0.0,491.80332622533,926615,74483,0.0
41.9958344,0.0695825,24.0977154,21.8516598,22.468299647557224,499.185011347663,905072,93671,0.0
44.8226433,0.0597555,37.5695686,23.5904198,458.4868563458232,47.71570510802439,884478,45575,0.03
34.6157608,0.0742477,15.0308466,20.9042835,0.0,174.53755340279264,930906,128421,0.0
39.879364,0.0693398,24.953371,21.9914207,1141.091540836235,39.42779151186979,926487,91047,0.22
46.5638084,0.0676776,31.819809,22.2735481,0.0,280.7286900974741,892549,74079,0.0
35.3507767,0.0708278,15.2816067,19.9548588,0.0,459.54578314257054,911631,164087,0.0
38.2416115,0.0696446,22.7015743,22.082283,638.4817394443204,106.5526132046356,937042,95446,0.02
