NO2_KRIG,O2_KRIG,pm25v2_KRIG,pm25v1_KRIG,NEAR_FID,NEAREST_OPENSPACE,NEAR_FID_ROAD,NEAREST_ROAD,prevalence_int,Latitude_Last,Longitude_Last
64.08853,7.304261E-02,16.35406,23.37688,1797,59.0335831,245520,162.588362531015,4.7,879121,211736
79.06203,7.670261E-02,13.31909,24.89379,19161,1060.00441,509303,155.673498129348,22,833953,223406
63.75413,7.431551E-02,14.81129,23.45867,44421,214.767286,221084,58.3825160730136,19.7,885846,246833
37.18623,6.682386E-02,15.28368,23.14182,31343,0,131103,115.373674438858,5.4,928789,221377
82.01424,0.0770238,13.40316,24.71437,1111,10.3869011,260230,64.1815274904172,23.2,829896,230658
58.66399,7.277343E-02,16.14507,23.52177,11199,48.9307827,235766,37.6212153937915,5.2,894227,240282
54.04823,7.178558E-02,16.9515,23.5817,44746,223.246060,198381,21.4630804927524,37.1,899858,235508
60.78425,7.234994E-02,18.15147,23.40636,28290,178.574669,204657,26.8436468553683,14.9,892368,229607
55.96896,7.212286E-02,18.25525,23.61724,38442,183.952729,200876,21.603276436102,27.8,897093,235206
43.77505,6.391091E-02,41.43149,23.41248,2480,22.1141172,3098,119.36916077114,10.8,902111,51992
55.00983,7.141531E-02,18.3391,23.52531,48704,121.963066,199306,25.0260547288436,4.5,899736,228398
56.64584,7.216255E-02,18.56877,23.59409,27372,143.180698,219966,33.834672160769,17.6,896338,234357
56.39462,7.226329E-02,17.11239,23.59252,25762,129.906919,219732,37.2245396100595,15.9,896773,236445
42.81966,6.453986E-02,40.81439,23.61416,25948,0,365783,57.3708953684419,9.4,919443,58445
40.6076,7.450461E-02,15.96329,20.37178,13364,48.9421393,398691,63.9146405379074,13.9,873986,131844
59.8454,7.520945E-02,13.48775,23.67248,34892,62.7432781,498767,90.1978842895797,4.2,887108,256984
41.51176,7.109546E-02,17.89485,21.63139,46470,128.379746,399049,15.4362509407314,14.9,883927,108536
42.14992,7.190833E-02,16.36677,21.28561,30177,66.3174877,35878,23.1886189774134,16.7,877666,112216
52.46546,7.171521E-02,15.0941,23.55921,23832,50.2191734,212733,17.7460704980806,23.4,902426,238077
57.17562,7.227479E-02,18.03183,23.57051,22480,55.9699461,198806,25.097919914238,17.7,895733,234939
42.3509,6.942901E-02,15.70898,23.39258,43658,47.5036112,461399,30.2985809975773,10.6,918242,231943
28.91286,6.722637E-02,12.74464,22.74927,38691,123.505631,477419,21.0191863194429,7.4,955519,246632
28.24524,6.694681E-02,12.97786,22.75204,26553,245.122303,455724,53.6150937129361,9.3,954630,239910
28.9078,6.710824E-02,12.79555,22.73211,44171,32.0516176,189360,166.712729902672,2.4,956386,245010
29.78824,6.737475E-02,12.61327,22.684,471,45.0158392,476013,25.9230119580255,1.9,956265,251843
